Section,Multiselect,Category,Label,Tag
Real world: Companies and brand names,TRUE,Automotive,Suzuki,Suzuki
Real world: Companies and brand names,TRUE,Automotive,"Tesla, Inc.","Tesla, Inc."
Real world: Companies and brand names,TRUE,Automotive,Trabant,Trabant
Real world: Companies and brand names,TRUE,Automotive,Triumph (motorcycle),Triumph (motorcycle)
Real world: Companies and brand names,TRUE,Automotive,Toyota,Toyota
Real world: Companies and brand names,TRUE,Automotive,Vespa,Vespa
Real world: Companies and brand names,TRUE,Automotive,Volkswagen,Volkswagen
Real world: Companies and brand names,TRUE,Automotive,Yamaha,Yamaha
Real world: Companies and brand names,TRUE,Electronics and Technology,AMD,AMD
Real world: Companies and brand names,TRUE,Electronics and Technology,Apple Inc.,Apple Inc.
Real world: Companies and brand names,TRUE,Electronics and Technology,Beats by Dr. Dre,Beats by Dr. Dre
Real world: Companies and brand names,TRUE,Electronics and Technology,Asus,Asus
Real world: Companies and brand names,TRUE,Electronics and Technology,Axent Wear,Axent Wear
Real world: Companies and brand names,TRUE,Electronics and Technology,Blackberry,Blackberry
Real world: Companies and brand names,TRUE,Electronics and Technology,Bose,Bose
Real world: Companies and brand names,TRUE,Electronics and Technology,Canon,Canon
Real world: Companies and brand names,TRUE,Electronics and Technology,Dell,Dell
Real world: Companies and brand names,TRUE,Electronics and Technology,Dyson,Dyson
Real world: Companies and brand names,TRUE,Electronics and Technology,Google,Google
Real world: Companies and brand names,TRUE,Electronics and Technology,Facebook,Facebook
Real world: Companies and brand names,TRUE,Electronics and Technology,HTC,HTC
Real world: Companies and brand names,TRUE,Electronics and Technology,Huawei,Huawei
Real world: Companies and brand names,TRUE,Electronics and Technology,Intel,Intel
Real world: Companies and brand names,TRUE,Electronics and Technology,JVC,JVC
Real world: Companies and brand names,TRUE,Electronics and Technology,Koss,Koss
Real world: Companies and brand names,TRUE,Electronics and Technology,LG electronics,LG electronics
Real world: Companies and brand names,TRUE,Electronics and Technology,Microsoft,Microsoft
Real world: Companies and brand names,TRUE,Electronics and Technology,Nikon,Nikon
Real world: Companies and brand names,TRUE,Electronics and Technology,Nokia,Nokia
Real world: Companies and brand names,TRUE,Electronics and Technology,Nvidia,Nvidia
Real world: Companies and brand names,TRUE,Electronics and Technology,Olympus,Olympus
Real world: Companies and brand names,TRUE,Electronics and Technology,Pentax,Pentax
Real world: Companies and brand names,TRUE,Electronics and Technology,Panasonic,Panasonic
Real world: Companies and brand names,TRUE,Electronics and Technology,Pioneer,Pioneer
Real world: Companies and brand names,TRUE,Electronics and Technology,Samsung,Samsung
Real world: Companies and brand names,TRUE,Electronics and Technology,Sennheiser,Sennheiser
Real world: Companies and brand names,TRUE,Electronics and Technology,Sharp corporation,Sharp corporation
Real world: Companies and brand names,TRUE,Electronics and Technology,Sony,Sony
Real world: Companies and brand names,TRUE,Electronics and Technology,Toshiba,Toshiba
Real world: Companies and brand names,TRUE,Electronics and Technology,Wacom,Wacom
Real world: Companies and brand names,TRUE,Media and Entertainment,20th Century Fox,20th Century Fox
Real world: Companies and brand names,TRUE,Media and Entertainment,Adult Swim,Adult Swim
Real world: Companies and brand names,TRUE,Media and Entertainment,BBC,BBC
Real world: Companies and brand names,TRUE,Media and Entertainment,Bilibili,Bilibili
Real world: Companies and brand names,TRUE,Media and Entertainment,Cartoon Network,Cartoon Network
Real world: Companies and brand names,TRUE,Media and Entertainment,CBS,CBS
Real world: Companies and brand names,TRUE,Media and Entertainment,CNN,CNN
Real world: Companies and brand names,TRUE,Media and Entertainment,Columbia Pictures,Columbia Pictures
Real world: Companies and brand names,TRUE,Media and Entertainment,Disney,Disney
Real world: Companies and brand names,TRUE,Media and Entertainment,Fox News,Fox News
Real world: Companies and brand names,TRUE,Media and Entertainment,Fuji Television,Fuji Television
Real world: Companies and brand names,TRUE,Media and Entertainment,HTB,HTB
Real world: Companies and brand names,TRUE,Media and Entertainment,Kadokawa,Kadokawa
Real world: Companies and brand names,TRUE,Media and Entertainment,Kyoto Animation,Kyoto Animation
Real world: Companies and brand names,TRUE,Media and Entertainment,Legendary Pictures,Legendary Pictures
Real world: Companies and brand names,TRUE,Media and Entertainment,NBC,NBC
Real world: Companies and brand names,TRUE,Media and Entertainment,Netflix,Netflix
Real world: Companies and brand names,TRUE,Media and Entertainment,Niconico,Niconico
Real world: Companies and brand names,TRUE,Media and Entertainment,Nickelodeon,Nickelodeon
Real world: Companies and brand names,TRUE,Media and Entertainment,Nippon Housou Kyoukai,Nippon Housou Kyoukai
Real world: Companies and brand names,TRUE,Media and Entertainment,Paramount Pictures,Paramount Pictures
Real world: Companies and brand names,TRUE,Media and Entertainment,Studio Trigger,Studio Trigger
Real world: Companies and brand names,TRUE,Media and Entertainment,Sunrise,Sunrise
Real world: Companies and brand names,TRUE,Media and Entertainment,TBS,TBS
Real world: Companies and brand names,TRUE,Media and Entertainment,Toei,Toei
Real world: Companies and brand names,TRUE,Media and Entertainment,TV Asahi,TV Asahi
Real world: Companies and brand names,TRUE,Media and Entertainment,TV Tokyo,TV Tokyo
Real world: Companies and brand names,TRUE,Media and Entertainment,Twitch,Twitch
Real world: Companies and brand names,TRUE,Media and Entertainment,White Fox,White Fox
Real world: Companies and brand names,TRUE,Media and Entertainment,WWE,WWE
Real world: Companies and brand names,TRUE,Media and Entertainment,Youtube,Youtube
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,fender,fender
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,Fender stratocaster,Fender stratocaster
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,Gibson,Gibson
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,Gibson Flying V,Gibson Flying V
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,Gibson Les Paul,Gibson Les Paul
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,Ibanez,Ibanez
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,Korg,Korg
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,Marshall,Marshall
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,Rickenbacker,Rickenbacker
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,roland (company),roland (company)
Real world: Companies and brand names,TRUE,Musical Instruments and Equipment,Yamaha,Yamaha
Real world: Companies and brand names,TRUE,Beverages,7up,7up
Real world: Companies and brand names,TRUE,Beverages,Asahi,Asahi
Real world: Companies and brand names,TRUE,Beverages,a&w,a&w
Real world: Companies and brand names,TRUE,Beverages,Boss Coffee,Boss Coffee
Real world: Companies and brand names,TRUE,Beverages,Budweiser,Budweiser
Real world: Companies and brand names,TRUE,Beverages,Calpis,Calpis
Real world: Companies and brand names,TRUE,Beverages,C.C. Lemon,C.C. Lemon
Real world: Companies and brand names,TRUE,Beverages,Coca-Cola,Coca-Cola
Real world: Companies and brand names,TRUE,Beverages,Corona,Corona
Real world: Companies and brand names,TRUE,Beverages,Dr. Pepper,Dr. Pepper
Real world: Companies and brand names,TRUE,Beverages,evian,evian
Real world: Companies and brand names,TRUE,Beverages,Fanta,Fanta
Real world: Companies and brand names,TRUE,Beverages,gatorade,gatorade
Real world: Companies and brand names,TRUE,Beverages,Georgia Max Coffee,Georgia Max Coffee
Real world: Companies and brand names,TRUE,Beverages,Guinness,Guinness
Real world: Companies and brand names,TRUE,Beverages,Heineken,Heineken
Real world: Companies and brand names,TRUE,Beverages,hennessy,hennessy
Real world: Companies and brand names,TRUE,Beverages,Jack Daniel's,Jack Daniel's
Real world: Companies and brand names,TRUE,Beverages,kirin (company),kirin (company)
Real world: Companies and brand names,TRUE,Beverages,lipovitan,lipovitan
Real world: Companies and brand names,TRUE,Beverages,Lipton,Lipton
Real world: Companies and brand names,TRUE,Beverages,Monster,Monster
Real world: Companies and brand names,TRUE,Beverages,Mountain Dew,Mountain Dew
Real world: Companies and brand names,TRUE,Beverages,Orangina,Orangina
Real world: Companies and brand names,TRUE,Beverages,Orion,Orion
Real world: Companies and brand names,TRUE,Beverages,pabst blue ribbon,pabst blue ribbon
Real world: Companies and brand names,TRUE,Beverages,Pepsi,Pepsi
Real world: Companies and brand names,TRUE,Beverages,pernod fils,pernod fils
Real world: Companies and brand names,TRUE,Beverages,Pocari Sweat,Pocari Sweat
Real world: Companies and brand names,TRUE,Beverages,Red Bull,Red Bull
Real world: Companies and brand names,TRUE,Beverages,rockstar (energy drink),rockstar (energy drink)
Real world: Companies and brand names,TRUE,Beverages,sapporo beer,sapporo beer
Real world: Companies and brand names,TRUE,Beverages,Smirnoff,Smirnoff
Real world: Companies and brand names,TRUE,Beverages,sprite (drink),sprite (drink)
Real world: Companies and brand names,TRUE,Beverages,suntory,suntory
Real world: Companies and brand names,TRUE,Beverages,tecate,tecate
Real world: Companies and brand names,TRUE,Beverages,Tsingtao,Tsingtao
Real world: Companies and brand names,TRUE,Beverages,UCC Coffee,UCC Coffee
Real world: Companies and brand names,TRUE,Beverages,Yebisu,Yebisu
Real world: Companies and brand names,TRUE,Foods,Boukun Habanero,Boukun Habanero
Real world: Companies and brand names,TRUE,Foods,Bourbon corporation,Bourbon corporation
Real world: Companies and brand names,TRUE,Foods,Alfort,Alfort
Real world: Companies and brand names,TRUE,Foods,White Rollita,White Rollita
Real world: Companies and brand names,TRUE,Foods,Bugles,Bugles
Real world: Companies and brand names,TRUE,Foods,cadbury,cadbury
Real world: Companies and brand names,TRUE,Foods,calbee (potato chips),calbee (potato chips)
Real world: Companies and brand names,TRUE,Foods,Jagariko,Jagariko
Real world: Companies and brand names,TRUE,Foods,kappa ebisen,kappa ebisen
Real world: Companies and brand names,TRUE,Foods,CalorieMate,CalorieMate
Real world: Companies and brand names,TRUE,Foods,campbell's,campbell's
Real world: Companies and brand names,TRUE,Foods,Chip Star,Chip Star
Real world: Companies and brand names,TRUE,Foods,Chupa Chups,Chupa Chups
Real world: Companies and brand names,TRUE,Foods,Doritos,Doritos
Real world: Companies and brand names,TRUE,Foods,glico,glico
Real world: Companies and brand names,TRUE,Foods,Pocky,Pocky
Real world: Companies and brand names,TRUE,Foods,Pretz,Pretz
Real world: Companies and brand names,TRUE,Foods,Godiva,Godiva
Real world: Companies and brand names,TRUE,Foods,Haagen-Dazs,Haagen-Dazs
Real world: Companies and brand names,TRUE,Foods,Heinz,Heinz
Real world: Companies and brand names,TRUE,Foods,hershey's,hershey's
Real world: Companies and brand names,TRUE,Foods,Hirota,Hirota
Real world: Companies and brand names,TRUE,Foods,kagome (brand),kagome (brand)
Real world: Companies and brand names,TRUE,Foods,Kikkoman,Kikkoman
Real world: Companies and brand names,TRUE,Foods,kraft,kraft
Real world: Companies and brand names,TRUE,Foods,Lay's,Lay's
Real world: Companies and brand names,TRUE,Foods,Lotte,Lotte
Real world: Companies and brand names,TRUE,Foods,Choco Pie,Choco Pie
Real world: Companies and brand names,TRUE,Foods,Meiji,Meiji
Real world: Companies and brand names,TRUE,Foods,Kinoko no Yama,Kinoko no Yama
Real world: Companies and brand names,TRUE,Foods,Takenoko no Sato,Takenoko no Sato
Real world: Companies and brand names,TRUE,Foods,M&M's,M&M's
Real world: Companies and brand names,TRUE,Foods,Morinaga,Morinaga
Real world: Companies and brand names,TRUE,Foods,nestle,nestle
Real world: Companies and brand names,TRUE,Foods,Kit Kat,Kit Kat
Real world: Companies and brand names,TRUE,Foods,nissin,nissin
Real world: Companies and brand names,TRUE,Foods,cup noodle,cup noodle
Real world: Companies and brand names,TRUE,Foods,nutella,nutella
Real world: Companies and brand names,TRUE,Foods,Oreo,Oreo
Real world: Companies and brand names,TRUE,Foods,Pringles,Pringles
Real world: Companies and brand names,TRUE,Foods,Shiroi Koibito,Shiroi Koibito
Real world: Companies and brand names,TRUE,Foods,Snickers,Snickers
Real world: Companies and brand names,TRUE,Foods,Spam,Spam
Real world: Companies and brand names,TRUE,Foods,sun-maid,sun-maid
Real world: Companies and brand names,TRUE,Foods,Tim Tam,Tim Tam
Real world: Companies and brand names,TRUE,Foods,Tirol Chocolate,Tirol Chocolate
Real world: Companies and brand names,TRUE,Foods,Toblerone,Toblerone
Real world: Companies and brand names,TRUE,Foods,Yakult,Yakult
Real world: Companies and brand names,TRUE,Foods,Yamazaki Baking,Yamazaki Baking
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Anna Miller's,Anna Miller's
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Black Star Burger,Black Star Burger
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Baskin-Robbins,Baskin-Robbins
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Burger King,Burger King
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Chick-fil-A,Chick-fil-A
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Cold Stone Creamery,Cold Stone Creamery
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,CoCo ICHIBANYA,CoCo ICHIBANYA
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,COCO'S,COCO'S
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Dairy Queen,Dairy Queen
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Domino's Pizza,Domino's Pizza
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Dunkin' Donuts,Dunkin' Donuts
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Hooters,Hooters
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Jollibee,Jollibee
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,KFC,KFC
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Krispy Kreme,Krispy Kreme
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Little Caesar's,Little Caesar's
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Lotteria,Lotteria
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Matsuya Foods,Matsuya Foods
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,McDonald's,McDonald's
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Mister Donut,Mister Donut
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,MOS Burger,MOS Burger
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Papa John's,Papa John's
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Pizza Hut,Pizza Hut
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Pizza-La,Pizza-La
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Starbucks,Starbucks
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Subway,Subway
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Sukiya,Sukiya
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Tim Hortons,Tim Hortons
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Wendy's,Wendy's
Real world: Companies and brand names,TRUE,Restaurant and Fast Food Chains,Yoshinoya,Yoshinoya
Real world: Companies and brand names,TRUE,Video games,Atari,Atari
Real world: Companies and brand names,TRUE,Video games,Bandai Namco,Bandai Namco
Real world: Companies and brand names,TRUE,Video games,Capcom,Capcom
Real world: Companies and brand names,TRUE,Video games,Compile Heart,Compile Heart
Real world: Companies and brand names,TRUE,Video games,DMM,DMM
Real world: Companies and brand names,TRUE,Video games,Electronic Arts,Electronic Arts
Real world: Companies and brand names,TRUE,Video games,Konami,Konami
Real world: Companies and brand names,TRUE,Video games,Idea Factory,Idea Factory
Real world: Companies and brand names,TRUE,Video games,miHoYo,miHoYo
Real world: Companies and brand names,TRUE,Video games,Nintendo,Nintendo
Real world: Companies and brand names,TRUE,Video games,Shanghai YoStar,Shanghai YoStar
Real world: Companies and brand names,TRUE,Video games,Sega,Sega
Real world: Companies and brand names,TRUE,Video games,Sony,Sony
Real world: Companies and brand names,TRUE,Video games,Square Enix,Square Enix
Real world: Companies and brand names,TRUE,Video games,Type-Moon,Type-Moon
Real world: Companies and brand names,TRUE,Misc. Consumer Goods,Clorox,Clorox
Real world: Companies and brand names,TRUE,Misc. Consumer Goods,Coppertone,Coppertone
Real world: Companies and brand names,TRUE,Misc. Consumer Goods,Marlboro,Marlboro
Real world: Companies and brand names,TRUE,Misc. Consumer Goods,Tide,Tide
Real world: Companies and brand names,TRUE,Retail and Services,7-eleven,7-eleven
Real world: Companies and brand names,TRUE,Retail and Services,Amazon,Amazon
Real world: Companies and brand names,TRUE,Retail and Services,Circle K sunkus,Circle K sunkus
Real world: Companies and brand names,TRUE,Retail and Services,FamilyMart,FamilyMart
Real world: Companies and brand names,TRUE,Retail and Services,Fedex,Fedex
Real world: Companies and brand names,TRUE,Retail and Services,Ikea,Ikea
Real world: Companies and brand names,TRUE,Retail and Services,Isetan,Isetan
Real world: Companies and brand names,TRUE,Retail and Services,Lawson,Lawson
Real world: Companies and brand names,TRUE,Retail and Services,Marui,Marui
Real world: Companies and brand names,TRUE,Retail and Services,mastercard,mastercard
Real world: Companies and brand names,TRUE,Retail and Services,Mitsukoshi,Mitsukoshi
Real world: Companies and brand names,TRUE,Retail and Services,Sofmap,Sofmap
Real world: Companies and brand names,TRUE,Retail and Services,Walmart,Walmart
Real world: Companies and brand names,TRUE,Freight and Package Delivery,CSX Corporation,CSX Corporation
Real world: Companies and brand names,TRUE,Freight and Package Delivery,DHL,DHL
Real world: Companies and brand names,TRUE,Freight and Package Delivery,FedEx,FedEx
Real world: Companies and brand names,TRUE,Freight and Package Delivery,United Parcel Service,United Parcel Service
Real world: Companies and brand names,TRUE,Freight and Package Delivery,United States Postal Service,United States Postal Service
Real world: Companies and brand names,TRUE,See also,brand name imitation,brand name imitation
Real world: Companies and brand names,TRUE,See also,company name,company name
Real world: Companies and brand names,TRUE,See also,logo,logo
Real world: Companies and brand names,TRUE,See also,product placement,product placement
Real world: Companies and brand names,TRUE,See also,tag groups,tag groups
Real world: Companies and brand names,TRUE,See also,official mascots,official mascots
Real world: Companies and brand names,TRUE,See also,sports,sports
Real world: Locations,TRUE,Indoors,bathroom,bathroom
Real world: Locations,TRUE,Indoors,bathtub,bathtub
Real world: Locations,TRUE,Indoors,toilet stall,toilet stall
Real world: Locations,TRUE,Indoors,shower,shower
Real world: Locations,TRUE,Indoors,bedroom,bedroom
Real world: Locations,TRUE,Indoors,hotel room,hotel room
Real world: Locations,TRUE,Indoors,messy room,messy room
Real world: Locations,TRUE,Indoors,otaku room,otaku room
Real world: Locations,TRUE,Indoors,cafeteria,cafeteria
Real world: Locations,TRUE,Indoors,changing room,changing room
Real world: Locations,TRUE,Indoors,classroom,classroom
Real world: Locations,TRUE,Indoors,clubroom,clubroom
Real world: Locations,TRUE,Indoors,conservatory,conservatory
Real world: Locations,TRUE,Indoors,courtroom,courtroom
Real world: Locations,TRUE,Indoors,dining room,dining room
Real world: Locations,TRUE,Indoors,dressing room,dressing room
Real world: Locations,TRUE,Indoors,dungeon,dungeon
Real world: Locations,TRUE,Indoors,prison cell,prison cell
Real world: Locations,TRUE,Indoors,fitting room,fitting room
Real world: Locations,TRUE,Indoors,gym,gym
Real world: Locations,TRUE,Indoors,locker room,locker room
Real world: Locations,TRUE,Indoors,gym storeroom,gym storeroom
Real world: Locations,TRUE,Indoors,infirmary,infirmary
Real world: Locations,TRUE,Indoors,kitchen,kitchen
Real world: Locations,TRUE,Indoors,laboratory,laboratory
Real world: Locations,TRUE,Indoors,library,library
Real world: Locations,TRUE,Indoors,living room,living room
Real world: Locations,TRUE,Indoors,office,office
Real world: Locations,TRUE,Indoors,cubicle,cubicle
Real world: Locations,TRUE,Indoors,pool,pool
Real world: Locations,TRUE,Indoors,stage,stage
Real world: Locations,TRUE,Indoors,staff room,staff room
Real world: Locations,TRUE,Indoors,storage room,storage room
Real world: Locations,TRUE,Indoors,armory,armory
Real world: Locations,TRUE,Indoors,closet,closet
Real world: Locations,TRUE,Indoors,workshop,workshop
Real world: Locations,TRUE,Outdoors,beach,beach
Real world: Locations,TRUE,Outdoors,shore,shore
Real world: Locations,TRUE,Outdoors,canyon,canyon
Real world: Locations,TRUE,Outdoors,cave,cave
Real world: Locations,TRUE,Outdoors,cliff,cliff
Real world: Locations,TRUE,Outdoors,desert,desert
Real world: Locations,TRUE,Outdoors,oasis,oasis
Real world: Locations,TRUE,Outdoors,forest,forest
Real world: Locations,TRUE,Outdoors,bamboo forest,bamboo forest
Real world: Locations,TRUE,Outdoors,glacier,glacier
Real world: Locations,TRUE,Outdoors,hill,hill
Real world: Locations,TRUE,Outdoors,island,island
Real world: Locations,TRUE,Outdoors,floating island,floating island
Real world: Locations,TRUE,Outdoors,jungle,jungle
Real world: Locations,TRUE,Outdoors,meadow,meadow
Real world: Locations,TRUE,Outdoors,mountain,mountain
Real world: Locations,TRUE,Outdoors,volcano,volcano
Real world: Locations,TRUE,Outdoors,nature,nature
Real world: Locations,TRUE,Outdoors,park,park
Real world: Locations,TRUE,Outdoors,playground,playground
Real world: Locations,TRUE,Outdoors,parking lot,parking lot
Real world: Locations,TRUE,Outdoors,plain,plain
Real world: Locations,TRUE,Outdoors,savannah,savannah
Real world: Locations,TRUE,Outdoors,wetland,wetland
Real world: Locations,TRUE,Outdoors,water,water
Real world: Locations,TRUE,Outdoors,geyser,geyser
Real world: Locations,TRUE,Outdoors,lake,lake
Real world: Locations,TRUE,Outdoors,ocean,ocean
Real world: Locations,TRUE,Outdoors,ocean bottom,ocean bottom
Real world: Locations,TRUE,Outdoors,pond,pond
Real world: Locations,TRUE,Outdoors,river,river
Real world: Locations,TRUE,Outdoors,stream,stream
Real world: Locations,TRUE,Outdoors,waterfall,waterfall
Real world: Locations,TRUE,Outdoors,wasteland,wasteland
Real world: Locations,TRUE,Buildings,airport,airport
Real world: Locations,TRUE,Buildings,control tower,control tower
Real world: Locations,TRUE,Buildings,hangar,hangar
Real world: Locations,TRUE,Buildings,runway,runway
Real world: Locations,TRUE,Buildings,apartment,apartment
Real world: Locations,TRUE,Buildings,aquarium,aquarium
Real world: Locations,TRUE,Buildings,arcade,arcade
Real world: Locations,TRUE,Buildings,bar,bar
Real world: Locations,TRUE,Buildings,izakaya,izakaya
Real world: Locations,TRUE,Buildings,tavern,tavern
Real world: Locations,TRUE,Buildings,barn,barn
Real world: Locations,TRUE,Buildings,bunker,bunker
Real world: Locations,TRUE,Buildings,bus stop,bus stop
Real world: Locations,TRUE,Buildings,bowling alley,bowling alley
Real world: Locations,TRUE,Buildings,cafe,cafe
Real world: Locations,TRUE,Buildings,casino,casino
Real world: Locations,TRUE,Buildings,castle,castle
Real world: Locations,TRUE,Buildings,floating castle,floating castle
Real world: Locations,TRUE,Buildings,church,church
Real world: Locations,TRUE,Buildings,construction site,construction site
Real world: Locations,TRUE,Buildings,convention,convention
Real world: Locations,TRUE,Buildings,garage,garage
Real world: Locations,TRUE,Buildings,gas station,gas station
Real world: Locations,TRUE,Buildings,gazebo,gazebo
Real world: Locations,TRUE,Buildings,greenhouse,greenhouse
Real world: Locations,TRUE,Buildings,gym,gym
