Section,Multiselect,Category,Label,Tag
More Visual characteristics: Food tags,TRUE,Meat and Seafood,egg laying,egg laying
More Visual characteristics: Food tags,TRUE,Meat and Seafood,egg yolk,egg yolk
More Visual characteristics: Food tags,TRUE,Meat and Seafood,eggshell,eggshell
More Visual characteristics: Food tags,TRUE,Meat and Seafood,eggshell hat,eggshell hat
More Visual characteristics: Food tags,TRUE,Meat and Seafood,fried egg,fried egg
More Visual characteristics: Food tags,TRUE,Meat and Seafood,century egg,century egg
More Visual characteristics: Food tags,TRUE,Meat and Seafood,hardboiled egg,hardboiled egg
More Visual characteristics: Food tags,TRUE,Meat and Seafood,scrambled egg,scrambled egg
More Visual characteristics: Food tags,TRUE,Meat and Seafood,roe,roe
More Visual characteristics: Food tags,TRUE,Meat and Seafood,caviar,caviar
More Visual characteristics: Food tags,TRUE,Meat and Seafood,ikura,ikura
More Visual characteristics: Food tags,TRUE,Meat and Seafood,eel,eel
More Visual characteristics: Food tags,TRUE,Meat and Seafood,kabayaki,kabayaki
More Visual characteristics: Food tags,TRUE,Meat and Seafood,fish,fish
More Visual characteristics: Food tags,TRUE,Meat and Seafood,fish bone,fish bone
More Visual characteristics: Food tags,TRUE,Meat and Seafood,sashimi,sashimi
More Visual characteristics: Food tags,TRUE,Meat and Seafood,katsuo no tataki,katsuo no tataki
More Visual characteristics: Food tags,TRUE,Meat and Seafood,gyuudon,gyuudon
More Visual characteristics: Food tags,TRUE,Meat and Seafood,hamburger steak,hamburger steak
More Visual characteristics: Food tags,TRUE,Meat and Seafood,kamaboko,kamaboko
More Visual characteristics: Food tags,TRUE,Meat and Seafood,kebab,kebab
More Visual characteristics: Food tags,TRUE,Meat and Seafood,lobster,lobster
More Visual characteristics: Food tags,TRUE,Meat and Seafood,meatball,meatball
More Visual characteristics: Food tags,TRUE,Meat and Seafood,pork,pork
More Visual characteristics: Food tags,TRUE,Meat and Seafood,ham,ham
More Visual characteristics: Food tags,TRUE,Meat and Seafood,sausage,sausage
More Visual characteristics: Food tags,TRUE,Meat and Seafood,pepperoni,pepperoni
More Visual characteristics: Food tags,TRUE,Meat and Seafood,shawarma,shawarma
More Visual characteristics: Food tags,TRUE,Meat and Seafood,shrimp,shrimp
More Visual characteristics: Food tags,TRUE,Meat and Seafood,shrimp tempura,shrimp tempura
More Visual characteristics: Food tags,TRUE,Meat and Seafood,sliced meat,sliced meat
More Visual characteristics: Food tags,TRUE,Meat and Seafood,steak,steak
More Visual characteristics: Food tags,TRUE,Meat and Seafood,tako-san wiener,tako-san wiener
More Visual characteristics: Food tags,TRUE,Meat and Seafood,kani-san wiener,kani-san wiener
More Visual characteristics: Food tags,TRUE,Meat and Seafood,turkey,turkey
More Visual characteristics: Food tags,TRUE,Meat and Seafood,turkey leg,turkey leg
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",bread,bread
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",baguette,baguette
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",biscuit,biscuit
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",bread bun,bread bun
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",bread crust,bread crust
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",bread eating race,bread eating race
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",japari bun,japari bun
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",melon bread,melon bread
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",toast,toast
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",french toast,french toast
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",pizza toast,pizza toast
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",cereal,cereal
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",cracker,cracker
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",arare,arare
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",senbei,senbei
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",croissant,croissant
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",empanada,empanada
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",noodles,noodles
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",pasta,pasta
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",lasagne,lasagne
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",spaghetti,spaghetti
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",black spaghetti,black spaghetti
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",spaghetti and meatballs,spaghetti and meatballs
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",ramen,ramen
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",cup ramen,cup ramen
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",jirou,jirou
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",soba,soba
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",yakisoba,yakisoba
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",italian (niigata),italian (niigata)
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",yakisobapan,yakisobapan
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",soumen,soumen
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",udon,udon
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",kitsune udon,kitsune udon
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",pancake,pancake
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",pancake stack,pancake stack
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",souffle pancake,souffle pancake
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",rice,rice
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",curry rice,curry rice
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",fried rice,fried rice
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",omurice,omurice
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",onigiri,onigiri
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",rice on face,rice on face
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",rice paddy,rice paddy
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",rice porridge,rice porridge
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",nanakusa-no-sekku,nanakusa-no-sekku
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",risotto,risotto
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",scone,scone
More Visual characteristics: Food tags,TRUE,"Breads, grains, and starches",waffle,waffle
More Visual characteristics: Food tags,TRUE,Dairy,butter,butter
More Visual characteristics: Food tags,TRUE,Dairy,cheese,cheese
More Visual characteristics: Food tags,TRUE,Dairy,parmesan cheese,parmesan cheese
More Visual characteristics: Food tags,TRUE,Dairy,smoked cheese,smoked cheese
More Visual characteristics: Food tags,TRUE,Dairy,swiss cheese,swiss cheese
More Visual characteristics: Food tags,TRUE,Dairy,cream,cream
More Visual characteristics: Food tags,TRUE,Dairy,whipped cream,whipped cream
More Visual characteristics: Food tags,TRUE,Dairy,eggnog,eggnog
More Visual characteristics: Food tags,TRUE,Dairy,kefir,kefir
More Visual characteristics: Food tags,TRUE,Dairy,milk,milk
More Visual characteristics: Food tags,TRUE,Dairy,baby bottle,baby bottle
More Visual characteristics: Food tags,TRUE,Dairy,condensed milk,condensed milk
More Visual characteristics: Food tags,TRUE,Dairy,chocolate milk,chocolate milk
More Visual characteristics: Food tags,TRUE,Dairy,milk bottle,milk bottle
More Visual characteristics: Food tags,TRUE,Dairy,milk carton,milk carton
More Visual characteristics: Food tags,TRUE,Dairy,milk churn,milk churn
More Visual characteristics: Food tags,TRUE,Dairy,milk mustache,milk mustache
More Visual characteristics: Food tags,TRUE,Dairy,milkshake,milkshake
More Visual characteristics: Food tags,TRUE,Dairy,strawberry milk,strawberry milk
More Visual characteristics: Food tags,TRUE,Dairy,yakult,yakult
More Visual characteristics: Food tags,TRUE,Dairy,yogurt,yogurt
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",anmitsu,anmitsu
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",mitsumame,mitsumame
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",batter,batter
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",bread,bread
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",anpan,anpan
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",cinnamon roll,cinnamon roll
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",gumball,gumball
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",hot cross bun,hot cross bun
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",melon bread,melon bread
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",noppo bread,noppo bread
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",pastry box,pastry box
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",cake,cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",baumkuchen,baumkuchen
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",birthday cake,birthday cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",black forest cake,black forest cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",charlotte cake,charlotte cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",cheesecake,cheesecake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",rare cheesecake,rare cheesecake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",brownie,brownie
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chocolate cake,chocolate cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chocolate framboise,chocolate framboise
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chiffon cake,chiffon cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",christmas cake,christmas cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",crepe cake,crepe cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",cupcake,cupcake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",fondant au chocolat,fondant au chocolat
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",layer cake,layer cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",madeleine,madeleine
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",mille-feuille,mille-feuille
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",mont blanc,mont blanc
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",opera cake,opera cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",pound cake,pound cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",red velvet cake,red velvet cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",cake slice,cake slice
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",stollen,stollen
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",strawberry shortcake,strawberry shortcake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",swiss roll,swiss roll
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",strawberry swiss roll,strawberry swiss roll
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",tiramisu,tiramisu
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",wedding cake,wedding cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",yule log,yule log
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",candy,candy
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",candy cane,candy cane
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chitose ame,chitose ame
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",cigarette candy,cigarette candy
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",creme egg,creme egg
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",jelly bean,jelly bean
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",kitkat,kitkat
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",konpeitou,konpeitou
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",lollipop,lollipop
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chupa chups,chupa chups
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",shaped lollipop,shaped lollipop
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",swirl lollipop,swirl lollipop
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",m&m's,m&m's
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",marble chocolate,marble chocolate
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",nerunerunerune,nerunerunerune
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",pinata,pinata
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",tootsweets,tootsweets
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",candy apple,candy apple
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",caramel,caramel
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chewing gum,chewing gum
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chocolate,chocolate
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",apollo chocolate,apollo chocolate
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chocolate bar,chocolate bar
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chocolate cake,chocolate cake
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chocolate fountain,chocolate fountain
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chocolate marquise,chocolate marquise
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chocolate strawberry,chocolate strawberry
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chocolate syrup,chocolate syrup
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",heart-shaped chocolate,heart-shaped chocolate
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",kinoko no yama,kinoko no yama
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",strawberry chocolate,strawberry chocolate
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",takenoko no sato,takenoko no sato
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",white chocolate,white chocolate
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",churro,churro
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",cookie,cookie
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",checkerboard cookie,checkerboard cookie
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",chocolate chip cookie,chocolate chip cookie
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",country ma'am,country ma'am
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",gingerbread cookie,gingerbread cookie
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",gingerbread house,gingerbread house
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",gingerbread man,gingerbread man
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",pocky,pocky
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",sandwich cookie,sandwich cookie
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",oreo,oreo
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",thumbprint cookie,thumbprint cookie
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",thumbprint cookie,thumbprint cookie
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",toppo,toppo
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",wafer,wafer
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",wafer stick,wafer stick
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",cotton candy,cotton candy
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",cream,cream
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",bavarois,bavarois
More Visual characteristics: Food tags,TRUE,"Sweets, Snacks, and Dessert",icing,icing
